Id,title,score,desc,url,lat,lon,location
229,Lille près du CHU Lille,9.2,"Offrant une vue sur la ville, cette chambre dispose d'une terrasse et d'une connexion Wi-Fi gratuite. Le Lille près du CHU Lille est situé à Lille, à 3,6 km du zoo et à 3,7 km de la maison Coilliot. ",https://www.booking.com/hotel/fr/hebergement-dans-lille-pres-du-chu-lille.fr.html,50.6144242,3.0285255,Lille
230,Sohosuite,9.1,"Le Sohosuite propose des appartements à Lille, à 800 mètres de la maison Coilliot. Cet établissement met à votre disposition une connexion Wi-Fi gratuite et un parking privé sur place. ",https://www.booking.com/hotel/fr/sohosuite.fr.html,50.62282002,3.05064626,Lille
231,L'Esplanade Lille,9.1,"L'établissement L'Esplanade Lille est situé dans le centre historique de Lille, en face de la citadelle, à 14 minutes de marche de la Grand-Place et à 21 minutes de route du stade Pierre-Mauroy. ",https://www.booking.com/hotel/fr/esplanade-lille.fr.html,50.64224688,3.05362254,Lille
232,Appt Hotel republique,9.1,"Situé dans le centre de Lille, à seulement 600 mètres de l'Hospice Gantois et à 400 mètres du grand magasin Printemps, l'Appt Hotel republique propose un hébergement avec vue sur la ville et connexion...",https://www.booking.com/hotel/fr/appt-republique.fr.html,50.6325081,3.062951,Lille
233,Nuit en Ville Lille La Madeleine,9.1,"Doté d'une terrasse avec mobilier de jardin, l'hébergement indépendant et moderne Nuit en Ville est situé dans la ville de La Madeleine. ",https://www.booking.com/hotel/fr/nuit-en-ville.fr.html,50.65262601,3.07113015,Lille
234,aux abord de Lille - Bord de deule,9.1,"Situé à Marquette-lès-Lille, à 7,7 km du centre de Lille, l'établissement aux abords de Lille-Bord de deule propose des hébergements dotés d'une kitchenette et d'une terrasse. ",https://www.booking.com/hotel/fr/aux-abord-de-lille-bord-de-deule.fr.html,50.675964,3.061162,Lille
235,La Villa 30,9.1,"Construit dans les années 1930, ce Bed & Breakfast se trouve à seulement 400 mètres de la gare de Lille-Flandres et à 10 minutes à pied du centre de conventions Nouveau Siècle. ",https://www.booking.com/hotel/fr/la-villa-30.fr.html,50.63261383,3.064861,Lille
236,Au Cèdre d'Or B&B,9.1,"Situé à Lambersart, l'établissement Au Cèdre d'Or B&B propose une connexion Wi-Fi gratuite, un jardin, une terrasse et un court de tennis. ",https://www.booking.com/hotel/fr/au-cedre-d-39-or-b-amp-b.fr.html,50.648788,3.035842,Lille
237,Apartment Esquermoise,9.1,"L'Apartment Esquermoise vous propose un hébergement situé à Lille, à 300 mètres du grand magasin Printemps, de la Grand'Place et du Vieux-Lille. ",https://www.booking.com/hotel/fr/apartment-esquermoise.fr.html,50.6387659,3.0596164,Lille
238,BeffrÔi - Cosy studio close to stations and old city - Welkeys,9.1,"Situé dans le centre de Lille, à 400 mètres de l'opéra et à 500 mètres de la Grand-Place, le BeffrÔi - Cosy studio close to stations and old city - Welkeys propose une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/beffroi-cozy-studio-close-to-stations-and-old-city-welkeys.fr.html,50.6372416,3.0691052,Lille
239,Escalille le Royale,9.1,"Situé dans le quartier historique du Vieux-Lille, l'Escalille le Royale propose un appartement doté d'une connexion Wi-Fi gratuite et d'un patio. ",https://www.booking.com/hotel/fr/escalille-le-royale.fr.html,50.63961843,3.05879953,Lille
240,Appartement place Golbéry,10.0,"L'Appartement place Golbéry propose un hébergement avec connexion Wi-Fi gratuite à Strasbourg, à 500 mètres du jardin botanique de l'Université de Strasbourg, à 700 mètres de l'église Saint-Paul et à...",https://www.booking.com/hotel/fr/appartement-place-golbery.fr.html,48.58802,7.7668628,Strasbourg
241,Le Carré d'or - Appartement avec vue Cathédrale,9.9,"Idéalement situé dans le centre de Strasbourg, Le Carré d'or - Appartement avec vue Cathédrale offre une vue sur la ville et dispose d'un bar. ",https://www.booking.com/hotel/fr/golden-square-strasbourg.fr.html,48.58286106,7.74950094,Strasbourg
242,Appart Hotel Deluxe Strasbourg Centre avec Parking Privé,9.9,"Situé à Strasbourg, à moins de 1,8 km de l'église Saint-Paul et à 1,4 km de la cathédrale, l'Appart Hotel Deluxe Strasbourg Centre avec Parking Privé propose des hébergements avec une connexion Wi-Fi...",https://www.booking.com/hotel/fr/strasbourg-centre-ville-haut-standing-avec-parking-privee.fr.html,48.5904096,7.7394905,Strasbourg
243,Logement entier au coeur de Strasbourg,9.8,"Le Logement entier au coeur de Strasbourg propose un hébergement avec connexion Wi-Fi gratuite à Strasbourg, à 1,3 km du musée d'histoire, à 1,2 km de la cathédrale et à 2,8 km du jardin botanique de...",https://www.booking.com/hotel/fr/logement-entier-au-coeur-de-strasbourg.fr.html,48.5855385,7.7386401,Strasbourg
244,Comme chez vous,9.8,"Le Comme chez vous est situé à Strasbourg, à 1,8 km du Zénith, à 5,2 km de l'église Saint-Paul et à 5,7 km de la cathédrale. ",https://www.booking.com/hotel/fr/comme-chez-vous-strasbourg1.fr.html,48.6007742,7.6996344,Strasbourg
245,LE LOFT A BULLES (85m2 Jacuzzi Hammam Billiard Bar Douche Sauna),9.8,"Le LOFT se trouve à 2,7 km du musée d'histoire et à 4,2 km du Zénith de Strasbourg. L'A BULLES (85m2 Jacuzzi Hammam Billiard Bar Douche Sauna) propose une connexion Wi-Fi gratuite et un bar. ",https://www.booking.com/hotel/fr/le-loft-a-bulles-85m2-jacuzzi-hammam-billiard-bar-douche-sauna.fr.html,48.5802181,7.7192088,Strasbourg
246,Quai 17 Maison d'hôtes,9.7,"Le Quai 17 se trouve à 6 km du parc du château de Pourtales. Située à Strasbourg, la Maison d'hôtes propose une connexion Wi-Fi gratuite, un service d'enregistrement et de départ rapides ainsi qu'un...",https://www.booking.com/hotel/fr/quai-17-maison-d-39-hotes.fr.html,48.57871842,7.74954222,Strasbourg
247,Maison des écluses Strasbourg F3 90m2 Jacuzzi Climatisation,9.7,"Située à Strasbourg, en Alsace, la Maison des écluses Strasbourg F3 90m2 Jacuzzi Climatisation est un établissement 3 étoiles doté d'une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/la-maison-des-ecluses.fr.html,48.5708284,7.7090627,Strasbourg
248,Le passage des cinq - 5 min du tram 15 min Strasbourg centre,9.6,"Situé à Eckbolsheim, à moins de 2,9 km du Zénith de Strasbourg et à 5 km du musée d'histoire de Strasbourg, Le passage des cinq - 5 min du tram 15 min Strasbourg centre propose des hébergements avec...",https://www.booking.com/hotel/fr/atelier-eckbolsheim.fr.html,48.5805533,7.6889858,Strasbourg
249,Appartement luxueux hyper centre de Strasbourg,9.6,"Set in the centre of Strasbourg, 1.5 km from St. Paul's Church and 600 metres from Strasbourg History Museum, Appartement luxueux hyper centre de Strasbourg offers free WiFi. ",https://www.booking.com/hotel/fr/appartement-luxueux-hyper-centre-de-strasbourg.fr.html,48.5820604,7.7438271,Strasbourg
250,Élégant studio à côté du Parlement,9.6,"L'Élégant studio à côté du Parlement est situé à Strasbourg, à 1,4 km de l'église Saint-Paul et à 1,5 km du jardin botanique de l'Université de Strasbourg, dans une région propice au vélo. ",https://www.booking.com/hotel/fr/elegant-studio-a-cote-du-parlement-guestready.fr.html,48.5950048,7.7686991,Strasbourg
251,Au Merlenchanteur,9.6,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, l'établissement Au Merlenchanteur se situe à Schiltigheim, à seulement 2,8 km du Parlement européen et à 3 km du centre historique...",https://www.booking.com/hotel/fr/au-merlenchanteur.fr.html,48.606961,7.752028,Strasbourg
252,Le Nid de la Cathedrale,9.6,"Offrant une vue sur la ville et doté d'une connexion Wi-Fi gratuite, l'établissement Le Nid de la Cathedrale propose des hébergements idéalement situés dans le centre de Strasbourg, à proximité de la...",https://www.booking.com/hotel/fr/le-nid-de-la-cathedrale-1.fr.html,48.58261319,7.75061031,Strasbourg
253,Carpe Diem Home - Au pied de la Cathédrale,9.5,"Proposant des hébergements avec une cuisine, le Carpe Diem Home est installé à 1 minute à pied de la cathédrale de Strasbourg et à 700 mètres du quartier de la Petite France. ",https://www.booking.com/hotel/fr/carpe-diem-home.fr.html,48.582077,7.749161,Strasbourg
254,L'Appart du Quai avec Terrasse,9.5,"Doté d'un salon commun et d'une terrasse, L'Appart du Quai avec Terrasse est situé dans le centre de Strasbourg, à moins de 1 km de la cathédrale. ",https://www.booking.com/hotel/fr/l-39-appart-du-quai.fr.html,48.58679646,7.74724261,Strasbourg
255,Le Vicus,9.5,"Situé à Eckbolsheim, en Alsace, l'établissement 3 étoiles Le Vicus propose une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/le-vicus.fr.html,48.580461,7.691573,Strasbourg
256,"Petite France-Cathédrale, Duplex 100m2- 3 chambres",9.5,"Situé dans le centre de Strasbourg, à seulement 1,4 km de l'église Saint-Paul et à 600 mètres du musée d'histoire de Strasbourg, le Petite France-Cathédrale, Duplex 100m2- 3 chambres propose un...",https://www.booking.com/hotel/fr/petite-france-cathedrale-duplex-100m2-3-chambres.fr.html,48.5814963,7.7444612,Strasbourg
257,LE LOFT 67,9.5,"Situé dans le centre de Strasbourg, à moins de 1 km de la cathédrale et à 17 minutes à pied de l'église Saint-Paul, l'hébergement LE LOFT 67 offre une vue sur la ville. ",https://www.booking.com/hotel/fr/le-loft-67-strasbourg.fr.html,48.5867365,7.7437614,Strasbourg
258,Appart Hôtel Deluxe aux Portes de Strasbourg,9.5,"Situé à 2,6 km du parc des expositions de Strasbourg et à 3,1 km du Parlement européen, l'Appart Hôtel Deluxe aux Portes de Strasbourg propose une connexion Wi-Fi gratuite et un service de prêt de...",https://www.booking.com/hotel/fr/appart-deluxe-aux-portes-de-strasbourg.fr.html,48.60560397,7.73961257,Strasbourg
259,Relax And Go - Strasbourg Train Station,9.5,"Situé à Strasbourg, à 2,4 km de l'église Saint-Paul et à 1,2 km du musée historique, le Relax And Go - Strasbourg Train Station propose une connexion Wi-Fi gratuite et la climatisation. ",https://www.booking.com/hotel/fr/relax-amp-go-strasbourg-train-station.fr.html,48.58431346,7.73760085,Strasbourg
260,Bel appartement,9.5,"Doté d'une terrasse et d'un barbecue, le Bel appartement est situé à Strasbourg, à 3,7 km du Zénith, à 4,3 km de l'église Saint-Paul et à 4,7 km de la cathédrale. ",https://www.booking.com/hotel/fr/bel-appartement-strasbourg.fr.html,48.597625,7.715469,Strasbourg
261,Le Dunant,9.5,"Bénéficiant d'un emplacement central à Strasbourg, l'établissement Le Dunant offre une vue sur la rivière et dispose d'un salon commun. ",https://www.booking.com/hotel/fr/le-dunant-strasbourg1.fr.html,48.579469,7.740528,Strasbourg
262,Chez Carine,9.4,"Situé à Schiltigheim, à seulement 3,3 km du parc des expositions de Strasbourg, l'établissement Chez Carine propose un hébergement avec vue sur le jardin. ",https://www.booking.com/hotel/fr/chez-carine.fr.html,48.6073011,7.7313687,Strasbourg
263,L'Atelier,9.4,"Situé à 200 mètres de la Petite France à Strasbourg, L'Atelier propose un appartement doté d'une terrasse et d’un jardin avec terrasse. La cathédrale de Strasbourg vous attend à 700 mètres. ",https://www.booking.com/hotel/fr/l-39-atelier-strasbourg.fr.html,48.58230615,7.74012499,Strasbourg
264,Appartement COSY Hypercentre,9.4,"Situé dans le centre de Strasbourg, à moins de 1 km du musée historique et à 1,8 km de l'église Saint-Paul, l'Appartement COSY Hypercentre propose un hébergement avec vue sur la ville et connexion...",https://www.booking.com/hotel/fr/appartement-cosy-hypercentre-strasbourg.fr.html,48.582366,7.740465,Strasbourg
265,"LE NID DE L'ILL, Magnifique Duplex Cosy Petite France",9.4,"Idéalement situé dans un quartier central de Strasbourg, l'établissement LE NID DE L'ILL, Magnifique Duplex Cosy Petite France offre une vue sur la ville et dispose d'un salon commun ainsi que d'un...",https://www.booking.com/hotel/fr/le-nid-de-l-39-ill-magnifique-duplex-petite-france.fr.html,48.581173,7.73936,Strasbourg
266,Studio Parc des Contades,9.4,"Situé à Strasbourg, à moins de 1 km du Parlement européen et à 11 minutes à pied du parc des expositions, le Studio Parc des Contades propose des hébergements avec une connexion Wi-Fi gratuite et une...",https://www.booking.com/hotel/fr/studio-parc-des-contades-strasbourg.fr.html,48.5928691,7.7591739,Strasbourg
267,Appartement Haut Standing aux portes de Strasbourg,9.4,"L'Appartement Haut Standing aux portes de Strasbourg est situé à Schiltigheim, à 1,5 km du parc des expositions de Strasbourg, à 2,2 km du Parlement européen et à 2,7 km de l'église Saint-Paul. ",https://www.booking.com/hotel/fr/appartement-haut-standing-aux-portes-de-strasbourg.fr.html,48.5987429,7.7467723,Strasbourg
268,Loft Detente,9.4,"Situé à Strasbourg, à 5 km du Zénith, le Loft Detente propose un hébergement avec accès à un jacuzzi. Vous séjournerez à 4,5 km du musée historique de Strasbourg. ",https://www.booking.com/hotel/fr/ravissant-loft-avec-jacuzzi-pour-sejours-detente.fr.html,48.57134587,7.70531437,Strasbourg
269,Appartement Cosy Strasbourg,9.4,"Situé à Schiltigheim, à 3,3 km du parc des expositions de Strasbourg, à 3,7 km de l'église Saint-Paul et à 3,8 km du Parlement européen, l'Appartement Cosy Strasbourg propose un hébergement avec un...",https://www.booking.com/hotel/fr/appartement-t2-schiltigheim.fr.html,48.608651,7.7335352,Strasbourg
270,Si le coeur vous en dit,9.8,"Situé à Châtenois, à 22 km du parc des expositions Colmar Expo, le Si le coeur vous en dit propose un hébergement avec accès à un jacuzzi. ",https://www.booking.com/hotel/fr/si-le-coeur-vous-en-dit.fr.html,48.2764298,7.3963622,Chateau du Haut Koenigsbourg
271,Gîte Spa La grange,9.7,"Doté d'un jardin et d'un barbecue, le Gîte Spa La grange propose un hébergement à Kintzheim avec une connexion Wi-Fi gratuite et une vue sur le jardin. ",https://www.booking.com/hotel/fr/gite-spa-la-grange.fr.html,48.24855216,7.4002698,Chateau du Haut Koenigsbourg
272,Gîte Le Cep d'Or Alsace,9.7,"Le Gîte Le Cep d'Or Alsace est situé à Saint-Hippolyte, à 17 km du parc des expositions Colmar Expo et à 20 km de la Maison des Têtes, dans une région propice à la randonnée. ",https://www.booking.com/hotel/fr/gite-le-cep-d-or-alsace.fr.html,48.23234385,7.37064322,Chateau du Haut Koenigsbourg
273,AU GRE DES SAISONS,9.7,"L'AU GRE DES SAISONS est situé à Thannenkirch, à 6,7 km du château du Haut Koenigsbourg et à 22 km du parc des expositions Colmar Expo, dans une région propice à la randonnée. ",https://www.booking.com/hotel/fr/au-gre-des-saisons-thannenkirch.fr.html,48.2335151,7.3020727,Chateau du Haut Koenigsbourg
274,Gîte La Rodernelle - Sauna privatif - Climatisation - Vue sur le Château du Haut Kœnigsbourg,9.6,"Situé à 8,7 km du château du Haut Koenigsbourg, le Gîte La Rodernelle - Sauna privatif - Climatisation - Vue sur le Château du Haut Kœnigsbourg propose un hébergement avec accès à un sauna à Rodern. ",https://www.booking.com/hotel/fr/gite-rodern-chateau-du-haut-koenigsbourg.fr.html,48.22417211,7.35256755,Chateau du Haut Koenigsbourg
275,"À l'Orée des Vignes, Gîte classé 3 étoiles au centre de la Route des vins d'Alsace",9.6,"À l'Orée des Vignes, Gîte classé 3 étoiles au Le centre de la Route des vins d'Alsace propose un hébergement avec une terrasse et une machine à café, à environ 18 km de Colmar Expo. ",https://www.booking.com/hotel/fr/a-l-oree-des-vignes-gite-classe-3-etoiles-au-centre-de-la-route-des-vins-d-alsac.fr.html,48.24117451,7.38275116,Chateau du Haut Koenigsbourg
276,Location Chez Helmut,9.6,"Situé à Rorschwihr, à seulement 8,8 km du château du Haut Koenigsbourg, le Location Chez Helmut propose un bar, un barbecue et un service de navette gratuit. ",https://www.booking.com/hotel/fr/location-chez-helmut.fr.html,48.21727081,7.36214876,Chateau du Haut Koenigsbourg
277,"Les gîtes de la Tour, appartement ""La Plaine""",9.6,"Doté d'une terrasse, l'établissement Les gîtes de la Tour, appartement ""La Plaine"" est situé à Saint-Hippolyte, à 7,2 km du château du Haut Koenigsbourg, à 17 km du parc des expositions Colmar Expo et...",https://www.booking.com/hotel/fr/les-gites-de-la-tour-appartement-quot-la-plaine-quot.fr.html,48.2311866,7.3700311,Chateau du Haut Koenigsbourg
278,Le Grasberg,9.5,"Situé à Bergheim, à seulement 10 km du château du Haut Koenigsbourg, l'établissement Le Grasberg propose un service de prêt de vélos, un jardin et une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/le-grasberg-bergheim.fr.html,48.2071024,7.3573678,Chateau du Haut Koenigsbourg
279,Le Manoir des Sens - Forêt de Bergheim,9.5,"Situé à Thannenkirch, l'établissement Le Manoir des Sens - Forêt de Bergheim propose une connexion Wi-Fi gratuite, un jardin, un salon commun et une terrasse. ",https://www.booking.com/hotel/fr/la-sapiniere-thannenkirch.fr.html,48.234966,7.307145,Chateau du Haut Koenigsbourg
280,Maison d'Hôtes Le Cep d'Or Alsace,9.5,"Située à Saint-Hippolyte, à moins de 7,3 km du château du Haut Koenigsbourg, la Maison d'Hôtes Le Cep d'Or Alsace propose une terrasse, des chambres non-fumeurs et une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/maison-d-39-hotes-le-cep-d-39-or.fr.html,48.232203,7.370081,Chateau du Haut Koenigsbourg
281,La maison Céline,9.4,"Situé à Bergheim, en Alsace, l'établissement 3 étoiles La maison Céline propose une connexion Wi-Fi gratuite. Cette maison de vacances 3 étoiles se trouve à 11 km du château du Haut Koenigsbourg. ",https://www.booking.com/hotel/fr/la-maison-celine.fr.html,48.206441,7.362987,Chateau du Haut Koenigsbourg
282,Gite **** Le Meyerhof,9.4,"Offrant une vue sur le jardin, cette chambre dispose d'une connexion Wi-Fi gratuite. Le Gite **** Le Meyerhof est un hébergement situé à Rorschwihr. ",https://www.booking.com/hotel/fr/gite-le-meyerhof.fr.html,48.218105,7.364901,Chateau du Haut Koenigsbourg
283,Les chambres au pied du Haut-Koenigsbourg,9.4,"Situé à Kintzheim, à seulement 8,2 km du château du Haut Koenigsbourg, l'établissement Les chambres au pied du Haut-Koenigsbourg propose un service de prêt de vélos, un jardin et une cuisine commune. ",https://www.booking.com/hotel/fr/les-chambres-au-pied-du-haut-koenigsbourg-kintzheim.fr.html,48.2572072,7.396435,Chateau du Haut Koenigsbourg
284,Gîte À l'aigle de sable,9.4,"Situé à Kintzheim, à 7,9 km du château du Haut Koenigsbourg et à 20 km du parc des expositions Colmar Expo, le Gîte À l'aigle de sable propose des hébergements avec une connexion Wi-Fi gratuite et une...",https://www.booking.com/hotel/fr/gite-a-l-aigle-de-sable.fr.html,48.2552811,7.3948688,Chateau du Haut Koenigsbourg
285,Au Coeur Du Vignoble,9.3,"Doté d'une piscine, d'un jardin, d'une terrasse et d'une vue sur la ville, l'établissement Au Coeur Du Vignoble est situé à Orschwiller. Il propose des hébergements avec connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/au-coeur-du-vignoble.fr.html,48.2403582,7.38329996,Chateau du Haut Koenigsbourg
286,Sojolidays - Appartements d'hôtes & Brocante,9.3,"Situé à Rorschwihr, le Sojolidays - Appartements d'hôtes & Brocante propose des hébergements dans une maison du XIXème siècle avec un coin salon et une télévision à écran plat. ",https://www.booking.com/hotel/fr/appartements-sojolidays.fr.html,48.21696149,7.36273705,Chateau du Haut Koenigsbourg
287,Entre Histoire et Terroir - 2 Gîtes de Charme,9.3,"Situé à Kintzheim, à 8 km du château du Haut Koenigsbourg et à 20 km du parc des expositions Colmar Expo, l'Entre Histoire et Terroir - 2 Gîtes de Charme propose un hébergement avec connexion Wi-Fi...",https://www.booking.com/hotel/fr/entre-histoire-et-terroir.fr.html,48.254692,7.394979,Chateau du Haut Koenigsbourg
288,Gîtes du Taennchel,9.3,"Doté d'un jardin, d'un restaurant et d'un casino, l'établissement Gîtes du Taennchel propose des hébergements à Thannenkirch avec une connexion Wi-Fi gratuite et une vue sur la montagne. ",https://www.booking.com/hotel/fr/gites-du-taennchel.fr.html,48.23521381,7.30225387,Chateau du Haut Koenigsbourg
289,Gites Chez Schangala,9.2,"Implanté à 6 km de la route des vins d'Alsace et niché dans un grand jardin, le Gites Chez Schangala propose des gîtes bénéficiant d'une terrasse privative. ",https://www.booking.com/hotel/fr/gite-alsacien.fr.html,48.22852153,7.30498284,Chateau du Haut Koenigsbourg
290,La Cour St-Fulrad - Appartements,9.2,"Installé dans une ancienne maison à colombages, l'établissement La Cour St-Fulrad - Appartements propose des appartements indépendants à Saint-Hippolyte, à 20 km de Colmar. ",https://www.booking.com/hotel/fr/cour-st-fulrad.fr.html,48.23324199,7.36988962,Chateau du Haut Koenigsbourg
291,La Cour St-Fulrad - Les Suites,9.2,"Situé à 7,3 km du château du Haut Koenigsbourg, l'établissement La Cour St-Fulrad - Les Suites propose des hébergements avec connexion Wi-Fi et parking privé gratuits. ",https://www.booking.com/hotel/fr/chambres-d-39-hotes-la-cour-st-fulrad.fr.html,48.23327616,7.36989498,Chateau du Haut Koenigsbourg
292,Gites Aux Fines Bulles d'Alsace SPA privatif,9.2,"Situé à Bergheim, à 11 km du château du Haut Koenigsbourg et à 15 km du parc des expositions Colmar Expo, l'établissement Gites Aux Fines Bulles d'Alsace SPA privatif offre une vue sur la ville et...",https://www.booking.com/hotel/fr/gites-aux-fines-bulles-d-39-alsace.fr.html,48.2060149,7.3596756,Chateau du Haut Koenigsbourg
293,"Chez Mamema, maison Alsacienne route des vins",9.2,"Situé à Kintzheim, en Alsace, l'établissement 4 étoiles Chez Mamema, maison Alsacienne route des vins propose une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/chez-mamema-maison-alsacienne-route-des-vins.fr.html,48.25395241,7.39444456,Chateau du Haut Koenigsbourg
294,Gîte l'Authentique avec spa privatif,9.2,"Le Gîte l'Authentique avec spa privatif est situé à Orschwiller, à 10 km du château du Haut Koenigsbourg, à 18 km de Colmar Expo et à 21 km de la Maison des Têtes. ",https://www.booking.com/hotel/fr/annexe-au-gite-des-trois.fr.html,48.241764,7.379303,Chateau du Haut Koenigsbourg
295,Le Petit Nid,9.1,"Offrant une vue sur le jardin, Le Petit Nid propose un hébergement avec un balcon et une machine à café, à environ 10 km du château du Haut Koenigsbourg. ",https://www.booking.com/hotel/fr/le-petit-nid-bergheim.fr.html,48.20662871,7.35514057,Chateau du Haut Koenigsbourg
296,Au Fief du Château,9.1,"Situé à Orschwiller, l'établissement Au Fief du Château propose une terrasse, un bar et un restaurant sur place. Cet hôtel 2 étoiles propose une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/au-fief-du-chateau.fr.html,48.24136841,7.38227454,Chateau du Haut Koenigsbourg
297,Bergheim Piscine,9.1,"Situé à Bergheim, à 15 km du parc des expositions Colmar Expo, le Bergheim Piscine propose des hébergements avec une terrasse, une connexion Wi-Fi gratuite et un service de concierge. ",https://www.booking.com/hotel/fr/bergheim-piscine.fr.html,48.20670842,7.35506141,Chateau du Haut Koenigsbourg
298,"Les Gîtes de la tour, appartement ""le Vignoble""",9.1,"Situé à Saint-Hippolyte, en Alsace, l'établissement Les Gîtes de la tour, appartement ""le Vignoble"" dispose d'un balcon. ",https://www.booking.com/hotel/fr/les-gites-de-la-tour-appartement-quot-le-vignoble-quot.fr.html,48.23110084,7.37007402,Chateau du Haut Koenigsbourg
299,La bacchante,9.1,"Situé à Saint-Hippolyte, à moins de 7 km du château du Haut Koenigsbourg, l'établissement La bacchante propose des services de concierge, des chambres non-fumeurs, une terrasse, une connexion Wi-Fi...",https://www.booking.com/hotel/fr/la-bacchante.fr.html,48.232016,7.367817,Chateau du Haut Koenigsbourg
300,Paradiso,10.0,"Offrant une vue sur le jardin, le PARADISO propose un hébergement avec un balcon et une bouilloire, à environ 600 mètres de la Maison des Têtes. ",https://www.booking.com/hotel/fr/paradiso-colmar.fr.html,48.0816067,7.3587468,Colmar
301,Castelnau,9.8,"Doté d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux, le Castelnau est situé à Colmar, à 900 mètres de la collégiale Saint-Martin. Un parking privé est disponible gratuitement sur place. ",https://www.booking.com/hotel/fr/chambres-d-39-hotes-castelnau.fr.html,48.07049955,7.35058363,Colmar
302,Le coin de Fréderic,9.8,"Offrant une vue sur le jardin, l'hébergement Le coin de Fréderic est situé à Colmar, à 1,1 km de la collégiale Saint-Martin et à 1,3 km de la Maison des Têtes. ",https://www.booking.com/hotel/fr/le-coin-de-frederic.fr.html,48.08412727,7.36457891,Colmar
303,Gite BI UNS chez Silvana,9.8,"Situé dans le centre de Colmar, à seulement 300 mètres de la collégiale Saint-Martin et à 100 mètres de la Maison des Têtes, Le Gite BI UNS chez Silvana propose un hébergement avec vue sur la ville et...",https://www.booking.com/hotel/fr/gite-bi-uns-chez-silvana.fr.html,48.07755485,7.35625497,Colmar
304,L'Ourson,9.8,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, L'Ourson est un hébergement situé en plein cœur de Colmar, à seulement 600 mètres de la collégiale Saint-Martin et à moins de 1 km...",https://www.booking.com/hotel/fr/ourson-colmar.fr.html,48.0780983,7.3645138,Colmar
305,Le gîte de Sabina - Colmar,9.8,"Situé dans le centre de Colmar, à 800 mètres de la Maison des Têtes et à 1,7 km de la gare, Le gîte de Sabina - Colmar propose une connexion Wi-Fi gratuite. ",https://www.booking.com/hotel/fr/le-gite-de-sabina-colmar-colmar1.fr.html,48.078685,7.363114,Colmar
306,Home La Petite Porte - Petite Venise - Colmar,9.8,"Situé à Colmar, à 700 mètres de la Maison des Têtes, Le Home La Petite Porte - Petite Venise - Colmar propose des hébergements avec un salon commun, une connexion Wi-Fi gratuite et une cuisine...",https://www.booking.com/hotel/fr/home-la-petite-porte-petite-venise-colmar.fr.html,48.0739472,7.3601605,Colmar
307,Combles et Vous - COLMAR Gare - ALL INCLUSIVE - Jardin - Free Parking,9.8,"Situé à Colmar, à 700 mètres de la gare, le Combles et Vous - COLMAR Gare - ALL INCLUSIVE - Jardin - Free Parking propose des hébergements avec un jardin, une connexion Wi-Fi gratuite, une cuisine et...",https://www.booking.com/hotel/fr/combles-et-vous.fr.html,48.07246843,7.34194977,Colmar
308,"Les Suites 1902, Suite et jardin, Colmar Centre Petite Venise",9.8,"Idéalement situé à Colmar, l'établissement Les Suites 1902, Suite et jardin, Colmar Centre Petite Venise propose un petit-déjeuner continental et une connexion Wi-Fi gratuite dans l'ensemble de ses...",https://www.booking.com/hotel/fr/les-suites-1902.fr.html,48.07048,7.363169,Colmar
309,Appartement FOCH à COLMAR,9.8,"Situé à Colmar, en Alsace, l'Appartement FOCH à COLMAR dispose d'un balcon. Cet hébergement climatisé se trouve à 2,3 km de la collégiale Saint-Martin. ",https://www.booking.com/hotel/fr/appartement-foch-a-colmar.fr.html,48.0927988,7.3704603,Colmar
310,La casa d'Ernestine,9.7,"L'établissement La casa d'Ernestine est situé à Colmar, à 1,4 km de la Maison des Têtes, à 2,5 km du parc des expositions Colmar Expo et à 3,1 km de la gare. ",https://www.booking.com/hotel/fr/la-casa-d-ernestine.fr.html,48.0862488,7.3637291,Colmar
311,Reflets Sur La Lauch appartements,9.7,"Doté d'une connexion Wi-Fi gratuite, l'établissement Reflets Sur La Lauch propose des hébergements offrant une vue sur la rivière Lauch, situés à proximité de la petite Venise de Colmar. ",https://www.booking.com/hotel/fr/reflets-sur-la-lauch.fr.html,48.0738774,7.3574744,Colmar
312,Appart'Heim,9.7,"L'Appart'Heim est un établissement 3 étoiles idéalement situé dans le centre de Colmar, à seulement 700 mètres de la Maison des Têtes. Cet appartement 3 étoiles se trouve à 1,1 km de la gare de...",https://www.booking.com/hotel/fr/appart-39-heim.fr.html,48.073339,7.3581052,Colmar
